timestamp,datetime,open,high,low,price,price_change,price_change_pct,volume,volume_change,market_cap,market_cap_change,price_volatility,volume_volatility
1730160000000,2024-10-29 00:00:00,69845.304531169,,,69845.304531169,1906.7504023122601,2.806580779885004,41990540384.96554,25457154654.531345,1380874923096.4146,37524373196.29126,1.834733608358307,11103724722.262789
1730246400000,2024-10-30 00:00:00,72781.11308158132,,,72781.11308158132,2935.80855041233,4.203301238528079,65487782004.97014,23497241620.0046,1439310420089.3665,58435496992.951904,2.264541317828972,16608204598.15157
1730332800000,2024-10-31 00:00:00,72342.62171127986,,,72342.62171127986,-438.49137030146085,-0.602479615569973,43498144313.67304,-21989637691.297096,1431085552900.1965,-8224867189.169922,2.2078704733957886,16593064169.03081
1730419200000,2024-11-01 00:00:00,70264.99735573279,,,70264.99735573279,-2077.624355547072,-2.871922949984995,45907074188.570145,2408929874.8971024,1390195908292.9321,-40889644607.264404,2.605298654778555,16711805490.664429
1730505600000,2024-11-02 00:00:00,69507.92256395647,,,69507.92256395647,-757.074791776322,-1.0774565150034165,54863092261.31101,8956018072.740868,1374687306836.925,-15508601456.00708,2.4067989023044296,17388435562.030815
1730592000000,2024-11-03 00:00:00,69299.16036699413,,,69299.16036699413,-208.7621969623433,-0.3003430245958727,14709379754.965973,-40153712506.34504,1370516856365.7996,-4170450471.1254883,2.4328169108600264,18755675351.870865
1730678400000,2024-11-04 00:00:00,68803.50626277467,,,68803.50626277467,-495.65410421945853,-0.715238253385142,37659435506.757034,22950055751.79106,1362302032218.0198,-8214824147.779785,2.4365621387239242,15724957780.281794
1730764800000,2024-11-05 00:00:00,67793.29782704762,,,67793.29782704762,-1010.2084357270505,-1.4682513880453385,46183110993.79166,8523675487.034622,1340192510479.9568,-22109521738.06299,2.200418464257974,15740160696.078787
1730851200000,2024-11-06 00:00:00,69335.42553133758,,,69335.42553133758,1542.12770428996,2.274749501380202,40025021601.49395,-6158089392.297707,1370963795352.6948,30771284872.738037,1.552727342629525,12584453062.725193
1730937600000,2024-11-07 00:00:00,75620.88606963192,,,75620.88606963192,6285.460538294341,9.065294530360246,128492534668.23851,88467513066.74457,1496392703840.9058,125428908488.21094,4.001684368066244,35748662507.92372
1731024000000,2024-11-08 00:00:00,75987.24178320667,,,75987.24178320667,366.3557135747542,0.4844636615834119,66590396087.4524,-61902138580.78611,1502620808927.6982,6228105086.79248,3.6912690784811666,35962370141.947
1731110400000,2024-11-09 00:00:00,76550.0213845611,,,76550.0213845611,562.7796013544285,0.7406238049277425,50687468387.720375,-15902927699.732025,1514048743889.1255,11427934961.427246,3.5678161347489934,36009359380.44974
1731196800000,2024-11-10 00:00:00,76630.22631415377,,,76630.22631415377,80.20492959266994,0.10477453584205598,31430906055.796104,-19256562331.92427,1519470275068.1016,5421531178.976074,3.5380387443658874,33355124001.208027
1731283200000,2024-11-11 00:00:00,80466.71654833542,,,80466.71654833542,3836.4902341816487,5.006497329726711,93473126207.67865,62042220151.882545,1590846468754.067,71376193685.96533,3.601848233044873,34529218132.75346
1731369600000,2024-11-12 00:00:00,88637.42000322911,,,88637.42000322911,8170.703454893694,10.154140501042619,133959805308.72511,40486679101.04646,1756619702929.0437,165773234174.9768,4.196653196110965,41647508215.565605
1731456000000,2024-11-13 00:00:00,88264.59974582895,,,88264.59974582895,-372.8202574001625,-0.42061271344154827,152356811694.44943,18397006385.72432,1741113172482.1243,-15506530446.919434,4.491999611988066,46069375090.55253
1731542400000,2024-11-14 00:00:00,90488.10007497849,,,90488.10007497849,2223.5003291495377,2.5191303597959402,136046309843.60645,-16310501850.842987,1790737763695.3328,49624591213.208496,3.788672016535024,47093006083.89586
1731628800000,2024-11-15 00:00:00,87407.51273710128,,,87407.51273710128,-3080.5873378772085,-3.4044115583426238,99649391847.08359,-36396917996.52286,1726797438787.217,-63940324908.11572,4.396465238142788,45404092595.32201
1731715200000,2024-11-16 00:00:00,90947.97509443703,,,90947.97509443703,3540.462357335753,4.050524087082219,84382485697.84985,-15266906149.233734,1799276211921.9302,72478773134.71313,4.403878645452273,40910971745.13608
1731801600000,2024-11-17 00:00:00,90606.45489380708,,,90606.45489380708,-341.52020062995143,-0.3755116046017859,49255174407.368774,-35127311290.48108,1790415769635.4927,-8860442286.4375,4.45221633117345,35848714553.11855
1731888000000,2024-11-18 00:00:00,89841.47194135105,,,89841.47194135105,-764.9829524560337,-0.8442918921754639,48556083101.64749,-699091305.721283,1776887033229.9082,-13528736405.584473,4.4533626915359,42144309363.8816
1731974400000,2024-11-19 00:00:00,90534.62459650292,,,90534.62459650292,693.1526551518764,0.7715286049680525,77391724184.19348,28835641082.54599,1790917617392.4407,14030584162.53247,2.4226524489962453,40053228959.86515
1732060800000,2024-11-20 00:00:00,92251.65240738312,,,92251.65240738312,1717.0278108802013,1.8965426968220012,80493234958.49161,3101510774.298126,1825195454018.501,34277836626.060303,2.4613041742958615,30143978997.372913
1732147200000,2024-11-21 00:00:00,94217.02229634205,,,94217.02229634205,1965.3698889589286,2.1304441033531463,80747272080.24826,254037121.75665283,1862618759426.145,37423305407.64404,2.4163211192856617,18813571508.838394
1732233600000,2024-11-22 00:00:00,98509.11859102432,,,98509.11859102432,4292.096294682269,4.555542289568737,118163852022.3175,37416579942.069244,1948284556982.0486,85665797555.90356,2.062952563259637,23643863670.620636
1732320000000,2024-11-23 00:00:00,98927.49494553401,,,98927.49494553401,418.3763545096881,0.42470825086420305,85746174563.98602,-32417677458.331482,1958091000957.8345,9806443975.785889,1.8281586062939676,23720337652.33017
1732406400000,2024-11-24 00:00:00,97679.46381643033,,,97679.46381643033,-1248.0311291036778,-1.2615614393054253,47414200206.70341,-38331974357.282616,1931255637661.502,-26835363296.33252,1.981502746752427,24089065575.96029
1732492800000,2024-11-25 00:00:00,98015.9355289458,,,98015.9355289458,336.47171251547115,0.34446515098383035,50665680246.86775,3251480040.164345,1939446484727.4285,8190847065.926514,1.8328485677897224,23684722610.416435
1732579200000,2024-11-26 00:00:00,93004.70093103287,,,93004.70093103287,-5011.234597912931,-5.112673333034734,89476321216.0935,38810640969.22575,1838788677873.8657,-100657806853.56274,3.0455475045049845,24134478556.630253
1732665600000,2024-11-27 00:00:00,91931.83077291827,,,91931.83077291827,-1072.8701581146015,-1.1535655159089053,97389239315.52954,7912918099.436035,1819990514406.0881,-18798163467.777588,3.0180489403260147,25137642027.919346
1732752000000,2024-11-28 00:00:00,95981.18057210564,,,95981.18057210564,4049.3497991873737,4.404730945900237,81469353259.75,-15919886055.779541,1899088665519.225,79098151113.13696,3.386809439200667,25136133510.537746
1732838400000,2024-11-29 00:00:00,95661.59595817851,,,95661.59595817851,-319.5846139271307,-0.3329659127156104,49067932024.40325,-32401421235.34675,1892297852304.72,-6790813214.505127,2.8237656751824924,21652785565.05388
1732924800000,2024-11-30 00:00:00,97453.2473451042,,,97453.2473451042,1791.6513869256887,1.872905599138197,74670031635.5065,25602099611.10325,1926826079390.2441,34528227085.52417,2.943395082000239,20836407187.322357
1733011200000,2024-12-01 00:00:00,96513.14234698225,,,96513.14234698225,-940.1049981219548,-0.9646728290057194,43580019720.720634,-31090011914.785866,1910022814269.8855,-16803265120.358643,2.927256460938438,21567334101.50353
1733097600000,2024-12-02 00:00:00,97311.70719084324,,,97311.70719084324,798.5648438609933,0.8274156497671603,49147687432.565895,5567667711.845261,1925808416477.5068,15785602207.621338,2.946058789027059,21794405079.19227
1733184000000,2024-12-03 00:00:00,95833.1362300365,,,95833.1362300365,-1478.570960806741,-1.519417348117258,101019861361.49252,51872173928.92663,1896576914275.523,-29231502201.983887,2.1162595552129186,23913014424.69398
1733270400000,2024-12-04 00:00:00,96031.63097759831,,,96031.63097759831,198.49474756181007,0.20712537997853442,87935752287.975,-13084109073.517517,1900922167493.3643,4345253217.841309,2.0041809859654154,22386316035.435036
1733356800000,2024-12-05 00:00:00,98881.4694561823,,,98881.4694561823,2849.838478583988,2.967603954626963,98230784298.0459,10295032010.070892,1957276192604.2603,56354025110.895996,1.584095478352421,24654511368.461414
1733443200000,2024-12-06 00:00:00,97201.50036407741,,,97201.50036407741,-1679.9690921048896,-1.6989726197883193,190460293531.53802,92229509233.49213,1920742551503.6094,-36533641100.65088,1.7681780752957963,48840071042.051476
1733529600000,2024-12-07 00:00:00,99973.85150659826,,,99973.85150659826,2772.3511425208562,2.852169083951117,115812632020.44765,-74647661511.09038,1978389972043.7947,57647420540.1853,1.9483078535115814,48861599347.97476
1733616000000,2024-12-08 00:00:00,99781.82999198174,,,99781.82999198174,-192.0215146165283,-0.19207173848239112,61061136199.7846,-54751495820.66305,1974739091620.7542,-3650880423.0405273,1.8800170726835628,45976608133.53965
1733702400000,2024-12-09 00:00:00,101235.3717025316,,,101235.3717025316,1453.5417105498636,1.4567198363335976,62677764785.05408,1616628585.2694778,2003238967638.8286,28499876018.074463,1.9134792738512667,43683998929.374275
1733788800000,2024-12-10 00:00:00,97353.94700820887,,,97353.94700820887,-3881.4246943227336,-3.834059804440537,146846843211.51685,84169078426.46277,1926047690157.6282,-77191277481.20044,2.4592723184353242,46758488541.074974
1733875200000,2024-12-11 00:00:00,96649.71446771531,,,96649.71446771531,-704.2325404935546,-0.7233733835508183,125835977742.51114,-21010865469.005707,1913115778728.2837,-12931911429.344482,2.4870435376942255,46102075691.88689
1733961600000,2024-12-12 00:00:00,101123.61811033697,,,101123.61811033697,4473.903642621663,4.628987956416686,118484957960.76833,-7351019781.742813,2001746436338.842,88630657610.55835,2.8561574573702724,45549096724.320724
1734048000000,2024-12-13 00:00:00,100000.80836535197,,,100000.80836535197,-1122.809744985003,-1.110333832952748,100092043319.81221,-18392914640.956116,1979166149963.3093,-22580286375.532715,2.793563225881594,32216533927.87195
1734134400000,2024-12-14 00:00:00,101352.22971292294,,,101352.22971292294,1351.4213475709694,1.3514104232373425,78802903278.85962,-21289140040.95259,2005406021235.8357,26239871272.526367,2.630382964066433,33057624750.207375
1734220800000,2024-12-15 00:00:00,101367.01064553364,,,101367.01064553364,14.780932610694435,0.014583727119332757,57321924844.41535,-21480978434.444267,2007646386698.8667,2240365463.031006,2.6260736814887338,33796949851.48709
1734307200000,2024-12-16 00:00:00,104721.50151808978,,,104721.50151808978,3354.49087255614,3.309253031330206,70645074624.52869,13323149780.113335,2075487816560.1924,67841429861.32568,2.851087633866887,32495432219.207203
1734393600000,2024-12-17 00:00:00,106074.10723541168,,,106074.10723541168,1352.6057173219015,1.2916217755799098,115184737759.33566,44539663134.80698,2097460193710.789,21972377150.59668,2.1079891562064725,26490978965.839375
1734480000000,2024-12-18 00:00:00,106034.913402645,,,106034.913402645,-39.19383276667213,-0.036949481629566794,93417826250.1972,-21766911509.13846,2100629850064.9119,3169656354.1228027,2.014698167255725,22821083452.116447
1734566400000,2024-12-19 00:00:00,100355.5761481501,,,100355.5761481501,-5679.337254494909,-5.3561011861525625,113692025885.44745,20274199635.250244,1985284833093.572,-115345016971.33984,2.7180529299256797,21896944441.60417
1734652800000,2024-12-20 00:00:00,97851.35377075805,,,97851.35377075805,-2504.2223773920414,-2.4953495097224887,100611554887.24123,-13080470998.206223,1937022229972.2085,-48262603121.363525,2.8529064337902734,21938168622.059654
1734739200000,2024-12-21 00:00:00,97691.43431692653,,,97691.43431692653,-159.9194538315205,-0.1634310080228185,112340864006.62827,11729309119.38704,1932373308116.0107,-4648921856.197754,2.7651210995836295,22744442226.561928
1734825600000,2024-12-22 00:00:00,97202.82496847633,,,97202.82496847633,-488.6093484502053,-0.5001557729872985,53058382639.48845,-59282481367.13982,1922768195068.165,-9605113047.845703,2.756267959689786,23939323961.849895
1734912000000,2024-12-23 00:00:00,95094.27394862173,,,95094.27394862173,-2108.5510198545962,-2.169228127411338,44619017105.36954,-8439365534.118912,1884599149192.4587,-38169045875.7063,2.1933306446038365,29557511477.131428
1734998400000,2024-12-24 00:00:00,94644.91085464321,,,94644.91085464321,-449.36309397852165,-0.4725448497785556,64937790292.61125,20318773187.241714,1874912975786.6604,-9686173405.79834,1.924475330868422,28626987437.078484
1735084800000,2024-12-25 00:00:00,98695.71400782601,,,98695.71400782601,4050.803153182802,4.280001023408508,49169088282.15742,-15768702010.453835,1951173788529.116,76260812742.45557,2.9349311689376205,30807266402.496445
1735171200000,2024-12-26 00:00:00,99344.95417367229,,,99344.95417367229,649.2401658462768,0.657820020223765,33963749856.44743,-15205338425.709988,1966481159354.1177,15307370825.001709,2.238945134729782,29662662296.85921
1735257600000,2024-12-27 00:00:00,95678.31244565405,,,95678.31244565405,-3666.641728018236,-3.6908182791129063,45049342388.18843,11085592531.741001,1894744251986.1084,-71736907368.00928,2.482395629688153,25906268927.509304
1735344000000,2024-12-28 00:00:00,94331.94727053077,,,94331.94727053077,-1346.3651751232828,-1.407179057310426,41498540807.666954,-3550801580.5214767,1867708753554.924,-27035498431.184326,2.5157746930010445,9757949057.012505
1735430400000,2024-12-29 00:00:00,95184.61945288602,,,95184.61945288602,852.6721823552507,0.9039060541280897,22429850903.940086,-19068689903.726868,1885556552231.4314,17847798676.507324,2.5685492431910095,13121997536.100138
1735516800000,2024-12-30 00:00:00,93663.44751964067,,,93663.44751964067,-1521.1719332453504,-1.5981278719071734,24065314499.502274,1635463595.5621872,1854872605738.8086,-30683946492.622803,2.5065330050642185,14902966832.153206
1735603200000,2024-12-31 00:00:00,92627.28213113277,,,92627.28213113277,-1036.1653885078995,-1.106264413650393,57595164139.4709,33529849639.968628,1833188187477.531,-21684418261.277588,2.5297937048452623,13005904374.44576
1735689600000,2025-01-01 00:00:00,93507.85874741491,,,93507.85874741491,880.5766162821383,0.9506665811866322,45327464907.74362,-12267699231.72728,1851839954625.13,18651767147.598877,1.7095780382158738,12584949755.616426
1735776000000,2025-01-02 00:00:00,94384.1761153871,,,94384.1761153871,876.3173679721949,0.9371590577636146,23275007789.496334,-22052457118.247288,1869193319140.2422,17353364515.112305,1.7508348441038721,13823281745.053013
1735862400000,2025-01-03 00:00:00,96852.14681235075,,,96852.14681235075,2467.9706969636463,2.6148140488575944,45157338602.617516,21882330813.12118,1917905016063.62,48711696923.37793,1.578752341375197,13833774350.24331
1735948800000,2025-01-04 00:00:00,98084.34279280754,,,98084.34279280754,1232.1959804567887,1.2722443652634308,35721645948.10051,-9435692654.517006,1942834829349.9563,24929813286.33618,1.4477697672426137,13695773117.94098
1736035200000,2025-01-05 00:00:00,98256.73876849933,,,98256.73876849933,172.39597569179023,0.17576299211787827,20979035420.980793,-14742610527.119717,1946611205641.351,3776376291.3947754,1.4457504226982805,13947977620.039726
1736121600000,2025-01-06 00:00:00,98364.58946599838,,,98364.58946599838,107.85069749904505,0.10976417378674164,20060293834.7155,-918741586.2652931,1948339898718.8586,1728693077.5075684,1.1545872041828091,14587443021.53384
1736208000000,2025-01-07 00:00:00,102229.39453189743,,,102229.39453189743,3864.805065899054,3.9290613490894577,46111387334.46171,26051093499.74621,2024825178619.8228,76485279900.96411,1.3821905579051907,12117938080.791199
1736294400000,2025-01-08 00:00:00,96952.09886774956,,,96952.09886774956,-5277.295664147867,-5.162209644605942,60610257147.15405,14498869812.692345,1919133187081.3127,-105691991538.51001,2.8669420587363725,15456752813.619684
1736380800000,2025-01-09 00:00:00,95016.71440989176,,,95016.71440989176,-1935.3844578577991,-1.9962274983833184,65790469838.34392,5180212691.189865,1885313354913.7239,-33819832167.588867,3.0122683220256112,17803666945.41709
1736467200000,2025-01-10 00:00:00,92376.27578346101,,,92376.27578346101,-2640.438626430754,-2.778920154026998,65850881574.76184,60411736.41792297,1832933628117.9436,-52379726795.78027,2.961565017198219,19987494214.438686
1736553600000,2025-01-11 00:00:00,94736.6267420969,,,94736.6267420969,2360.350958635885,2.555148428118903,63433655716.757095,-2417225858.0047455,1876836759923.398,43903131805.454346,3.133995707509889,20575154371.364124
1736640000000,2025-01-12 00:00:00,94559.55167224213,,,94559.55167224213,-177.07506985476357,-0.18691299864076472,17836423168.41627,-45597232548.34082,1874286243377.8525,-2550516545.54541,3.1248624932793323,21309066144.08312
1736726400000,2025-01-13 00:00:00,94454.77089638807,,,94454.77089638807,-104.78077585405845,-0.11080929848023002,19608932595.53299,1772509427.1167183,1870314882306.9236,-3971361070.928955,3.1187441644759915,21410007479.49266
1736812800000,2025-01-14 00:00:00,94456.3493746993,,,94456.3493746993,1.5784783112321747,0.0016711472552000117,76328330233.31137,56719397637.77838,1870609367804.8223,294485497.89868164,2.4667621070063013,23772640818.224243
1736899200000,2025-01-15 00:00:00,96574.07768799194,,,96574.07768799194,2117.7283132926386,2.2420179557139264,51241728228.81719,-25086602004.49418,1912603332624.1123,41993964819.29004,1.970585350123863,23520709937.420597
1736985600000,2025-01-16 00:00:00,100313.15239828422,,,100313.15239828422,3739.074710292276,3.8717167171633093,57637319739.543396,6395591510.726204,1986831430651.8647,74228098027.75244,2.230282842891093,22885008099.068905
1737072000000,2025-01-17 00:00:00,100044.57926776377,,,100044.57926776377,-268.57313052045356,-0.2677347128461349,50150102497.2729,-7487217242.270493,1980935754458.284,-5895676193.580811,1.6970494424156057,21850201306.69376
1737158400000,2025-01-18 00:00:00,104160.69358484233,,,104160.69358484233,4116.114317078565,4.114280201091169,69135117732.00064,18985015234.727737,2063854663834.0774,82918909375.79346,1.9883226447469546,22612880557.156277
1737244800000,2025-01-19 00:00:00,104334.61575724394,,,104334.61575724394,173.9221724016097,0.1669748601087706,49416447749.13053,-19718669982.87011,2067151195362.0425,3296531527.965088,1.9458698456976862,18093141745.361263
1737331200000,2025-01-20 00:00:00,101275.33714814208,,,101275.33714814208,-3059.2786091018643,-2.9321798780760466,72970313683.92325,23553865934.792717,2014842808849.5005,-52308386512.54199,2.5246240011351873,11567588511.729616
1737417600000,2025-01-21 00:00:00,101764.90860170545,,,101764.90860170545,489.57145356337423,0.48340639226631676,120158523166.88387,47188209482.96062,2017837068202.1384,2994259352.6379395,2.498410626629466,25148551034.714592
1737504000000,2025-01-22 00:00:00,106182.2368201815,,,106182.2368201815,4417.3282184760465,4.340718504219265,95344290057.8965,-24814233108.987366,2098829000928.49,80991932726.35156,2.7698997541176236,25981947155.679226
1737590400000,2025-01-23 00:00:00,103673.53509537787,,,103673.53509537787,-2508.701724803628,-2.3626378572642937,55030669602.56557,-40313620455.33093,2054288661793.9773,-44540339134.512695,2.842798793177604,26265068047.350574
1737676800000,2025-01-24 00:00:00,104067.60991206947,,,104067.60991206947,394.0748166916019,0.3801112948729424,102455227371.20761,47424557768.642044,2062360759045.0,8072097251.022705,2.823889205852226,26063282773.978897
1737763200000,2025-01-25 00:00:00,104835.19253555956,,,104835.19253555956,767.5826234900887,0.7375807171305704,51418786362.7815,-51036441008.42611,2076156720642.786,13795961597.785889,2.3761662167311517,28144276384.461567
1737849600000,2025-01-26 00:00:00,104796.04077738234,,,104796.04077738234,-39.15175817722047,-0.037346006842065016,22740744964.719296,-28678041398.062206,2077647817531.3406,1491096888.5546875,2.3766945981777523,33895832947.42287
1737936000000,2025-01-27 00:00:00,102552.24874280207,,,102552.24874280207,-2243.7920345802704,-2.141103822182311,20639818380.26942,-2100926584.4498749,2036324005947.406,-41323811583.93457,2.2230427708080223,39539595910.048775
1738022400000,2025-01-28 00:00:00,101958.46953745594,,,101958.46953745594,-593.7792053461308,-0.5790016431870826,93191643783.24739,72551825402.97797,2019295541213.5288,-17028464733.877197,2.2367020472486576,34465504957.09758
1738108800000,2025-01-29 00:00:00,101313.11264498268,,,101313.11264498268,-645.3568924732535,-0.6329605528613502,45780526813.56264,-47411116969.68475,2007072201507.5273,-12223339706.001465,1.1918237941288767,31686256178.151783
1738195200000,2025-01-30 00:00:00,103718.97939813645,,,103718.97939813645,2405.866753153765,2.3746844710855086,47425401641.53094,1644874827.9682999,2056581551171.7,49509349664.17261,1.3933026270801283,31850747412.879177
1738281600000,2025-01-31 00:00:00,104781.5135100103,,,104781.5135100103,1062.534111873858,1.0244355642907044,42122570869.034325,-5302830772.496613,2076760153260.6191,20178602088.91919,1.4419118272251237,24004901989.44066
1738368000000,2025-02-01 00:00:00,102382.39409722165,,,102382.39409722165,-2399.1194127886556,-2.289639968370427,37187819228.35328,-4934751640.681046,2028504133577.489,-48256019683.13013,1.6587853092761105,24090581691.711025
1738454400000,2025-02-02 00:00:00,100674.78762544956,,,100674.78762544956,-1707.6064717720874,-1.6678712065968604,22827776122.48367,-14360043105.86961,1996423711261.7268,-32080422315.762207,1.724693461087677,24077706657.631077
1738540800000,2025-02-03 00:00:00,97568.31653024875,,,97568.31653024875,-3106.471095200817,-3.08564951411483,59784234332.21204,36956458209.72838,1933691439792.2544,-62732271469.47241,1.8974225707584271,22172859716.60311
1738627200000,2025-02-04 00:00:00,101466.8606657039,,,101466.8606657039,3898.5441354551585,3.99570708411936,122163969235.23686,62379734903.02482,2011121374511.8835,77429934719.62915,2.600931994100816,32109001566.160683
1738713600000,2025-02-05 00:00:00,98118.43921664466,,,98118.43921664466,-3348.421449059242,-3.3000148295620035,73196693057.98114,-48967276177.25572,1943535291172.1597,-67586083339.72388,2.8823608205398,32621686836.699654
1738800000000,2025-02-06 00:00:00,96582.88682919052,,,96582.88682919052,-1535.5523874541395,-1.5649987909649221,48848958931.79228,-24347734126.188858,1912584628590.309,-30950662581.850586,2.6179536085667032,32550478592.2563
1738886400000,2025-02-07 00:00:00,96635.41875332211,,,96635.41875332211,52.53192413158831,0.054390509391688546,44462180396.172516,-4386778535.619766,1915093756057.5637,2509127467.2546387,2.5176739418889915,32371570666.592274
1738972800000,2025-02-08 00:00:00,96558.4563096667,,,96558.4563096667,-76.96244365541497,-0.07964206566111187,57077722340.22422,12615541944.051704,1911296376425.356,-3797379632.2077637,2.485292281234521,31050104479.872948
1739059200000,2025-02-09 00:00:00,96558.23762501091,,,96558.23762501091,-0.21868465578882024,-0.00022647903057393393,20760850644.84597,-36316871695.37825,1914211835440.1182,2915459014.762207,2.468876951986189,31482582849.12234
1739145600000,2025-02-10 00:00:00,96548.57865379585,,,96548.57865379585,-9.658971215059864,-0.010003259641677698,25457107581.051964,4696256936.205994,1913068773356.083,-1143062084.0351562,2.205955831329323,34238095268.370388
1739232000000,2025-02-11 00:00:00,97399.98161383197,,,97399.98161383197,851.4029600361246,0.8818389373592916,37054987393.57789,11597879812.525925,1930742951090.367,17674177734.283936,1.4035238497428937,18161973537.9675
1739318400000,2025-02-12 00:00:00,95739.97737079239,,,95739.97737079239,-1660.0042430395843,-1.7043167930165692,36454577154.5622,-600410239.015686,1898788887978.3252,-31954063112.041748,0.9400605595827701,12772315871.068026
1739404800000,2025-02-13 00:00:00,97836.18856127483,,,97836.18856127483,2096.2111904824415,2.189483691189942,47115618235.19051,10661041080.628311,1936842454813.9983,38053566835.673096,1.1713451043965268,12555186784.902237
1739491200000,2025-02-14 00:00:00,96561.6639990985,,,96561.6639990985,-1274.5245621763315,-1.3027128109943664,29084371910.690556,-18031246324.499958,1914315097486.3862,-22527357327.61206,1.3025350060379033,12650512474.738602
1739577600000,2025-02-15 00:00:00,97488.48148536457,,,97488.48148536457,926.8174862660671,0.9598192987589016,32289906944.92862,3205535034.238064,1931656846871.4856,17341749385.099365,1.3507860192722327,8651107590.403454
1739664000000,2025-02-16 00:00:00,97569.95169430465,,,97569.95169430465,81.47020894008165,0.08356906138937692,14215311318.346336,-18074595626.582283,1934308378710.2861,2651531838.800537,1.3496569874679143,10334354438.486063
1739750400000,2025-02-17 00:00:00,96149.3484548204,,,96149.3484548204,-1420.6032394842478,-1.4559843628242475,13634794998.739267,-580516319.607069,1905012222220.3691,-29296156489.916992,1.4834661985909567,12297926303.760544
1739836800000,2025-02-18 00:00:00,95776.15723852723,,,95776.15723852723,-373.1912162931694,-0.38813702046928134,25324374113.08163,11689579114.342363,1898997753781.9536,-6014468438.415527,1.4271331879288813,11967735833.947731
1739923200000,2025-02-19 00:00:00,95495.89153299287,,,95495.89153299287,-280.26570553435886,-0.29262575740679475,38311133144.729355,12986759031.647724,1892702154844.508,-6295598937.445557,1.2760100629388789,12196880815.69341
1740009600000,2025-02-20 00:00:00,96554.87156259285,,,96554.87156259285,1058.980029599974,1.1089273188617854,27703222487.389572,-10607910657.339783,1914337919659.5537,21635764815.045654,0.9978736383869725,9087353388.11203
1740096000000,2025-02-21 00:00:00,98384.31738240314,,,98384.31738240314,1829.4458198102948,1.8947214057701167,24175261969.81266,-3527960517.576912,1950376106325.3228,36038186665.76904,1.1241871983901057,8979960314.75634
1740182400000,2025-02-22 00:00:00,96135.15541305285,,,96135.15541305285,-2249.161969350287,-2.286098058299446,42477472950.92155,18302210981.108887,1906058197506.3809,-44317908818.941895,1.4232735054929373,10950092572.140316
1740268800000,2025-02-23 00:00:00,96564.15414290235,,,96564.15414290235,428.99872984949616,0.4462454218815859,18464415570.762142,-24013057380.159405,1915260330870.798,9202133364.417236,1.4414116671469555,10247684764.808844
1740355200000,2025-02-24 00:00:00,96327.46309127835,,,96327.46309127835,-236.69105162400228,-0.2451127478150239,16643044374.983364,-1821371195.778778,1909625674815.4763,-5634656055.321777,1.3249743490131745,9630661566.531027
