antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'volume_ratio=Low', 'rsi=Neutral'})",frozenset({'bb_position=Normal'}),0.5796703296703297,0.8571428571428571,0.5439560439560439,0.9383886255924169,1.0947867298578198,1.0,0.04709576138147559,2.318681318681312,0.2059813824519704,0.6092307692307691,0.5687203791469182,0.7865020051039007
"frozenset({'rsi=Neutral', 'macd_bullish'})","frozenset({'volume_ratio=Low', 'price_change_pct=Positive'})",0.260989010989011,0.9148351648351648,0.2445054945054945,0.9368421052631578,1.0240556345819503,1.0,0.005743569617195965,1.3484432234432222,0.03178647508458279,0.26253687315634217,0.2584040747028855,0.6020546862652125
"frozenset({'price_change_pct=Positive', 'rsi=Neutral'})",frozenset({'bb_position=Normal'}),0.554945054945055,0.8571428571428571,0.5192307692307693,0.9356435643564357,1.0915841584158417,1.0,0.04356357927786503,2.2197802197802226,0.18851655888692942,0.5815384615384617,0.54950495049505,0.7707063975628332
"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'rsi=Neutral'})",frozenset({'bb_position=Normal'}),0.5494505494505495,0.8571428571428571,0.5137362637362637,0.9349999999999998,1.090833333333333,1.0,0.042778649921506984,2.1978021978021927,0.18481805138906973,0.5753846153846154,0.5449999999999989,0.767179487179487
"frozenset({'rsi=Neutral', 'bb_position=Normal'})","frozenset({'volume_ratio=Low', 'price_change_pct=Positive'})",0.5494505494505495,0.9148351648351648,0.5137362637362637,0.9349999999999998,1.022042042042042,1.0,0.01107957976089835,1.3102282333051534,0.04786748402243342,0.5404624277456646,0.2367741935483854,0.7482807807807808
"frozenset({'bb_position=Normal', 'macd_bullish'})","frozenset({'volume_ratio=Low', 'price_change_pct=Positive'})",0.3791208791208791,0.9148351648351648,0.3543956043956044,0.9347826086956522,1.021804413108761,1.0,0.007562492452602376,1.3058608058608072,0.03436921177196969,0.37719298245614047,0.23422159887798114,0.6610849980415199
frozenset({'rsi_overbought'}),"frozenset({'macd_bullish', 'rsi=Overbought'})",0.2087912087912088,0.21703296703296704,0.19505494505494506,0.9342105263157895,4.304463690872751,1.0,0.1497403695205893,11.901098901098905,0.970266040688576,0.8452380952380951,0.9159741458910434,0.9164723517654897
frozenset({'rsi_overbought'}),frozenset({'macd_bullish'}),0.2087912087912088,0.49175824175824173,0.19505494505494506,0.9342105263157895,1.8997353719494268,1.0,0.09238014732520228,7.725274725274727,0.5985915492957747,0.3858695652173913,0.8705547652916076,0.6654292855042635
"frozenset({'rsi_overbought', 'rsi=Overbought'})",frozenset({'macd_bullish'}),0.2087912087912088,0.49175824175824173,0.19505494505494506,0.9342105263157895,1.8997353719494268,1.0,0.09238014732520228,7.725274725274727,0.5985915492957747,0.3858695652173913,0.8705547652916076,0.6654292855042635
"frozenset({'price_change_pct=Positive', 'rsi_overbought'})","frozenset({'macd_bullish', 'rsi=Overbought'})",0.20604395604395603,0.21703296703296704,0.19230769230769232,0.9333333333333335,4.3004219409282705,1.0,0.1475893611882623,11.744505494505516,0.9666337123084527,0.8333333333333335,0.9148538011695908,0.909704641350211
"frozenset({'price_change_pct=Positive', 'rsi_overbought'})",frozenset({'macd_bullish'}),0.20604395604395603,0.49175824175824173,0.19230769230769232,0.9333333333333335,1.8979515828677844,1.0,0.09098387875860406,7.623626373626387,0.5958971824023729,0.3804347826086957,0.8688288288288292,0.66219739292365
"frozenset({'rsi_overbought', 'price_change_pct=Positive', 'rsi=Overbought'})",frozenset({'macd_bullish'}),0.20604395604395603,0.49175824175824173,0.19230769230769232,0.9333333333333335,1.8979515828677844,1.0,0.09098387875860406,7.623626373626387,0.5958971824023729,0.3804347826086957,0.8688288288288292,0.66219739292365
frozenset({'bb_position=Normal'}),frozenset({'price_change_pct=Positive'}),0.8571428571428571,0.9313186813186813,0.7994505494505495,0.9326923076923078,1.0014749262536875,1.0,0.0011773940345369827,1.0204081632653077,0.010309278350516256,0.8083333333333336,0.02000000000000155,0.8955496936691627
"frozenset({'volume_ratio=Low', 'rsi_overbought'})","frozenset({'macd_bullish', 'rsi=Overbought'})",0.2032967032967033,0.21703296703296704,0.18956043956043955,0.9324324324324323,4.2962709544988025,1.0,0.14543835285593526,11.587912087912073,0.9630184907546226,0.8214285714285714,0.9137031768610715,0.9029250769757098
"frozenset({'volume_ratio=Low', 'rsi_overbought'})",frozenset({'macd_bullish'}),0.2032967032967033,0.49175824175824173,0.18956043956043955,0.9324324324324323,1.8961195832704212,1.0,0.0895876101920058,7.521978021978012,0.5932033983008496,0.375,0.8670562454346238,0.6589536463838139
"frozenset({'volume_ratio=Low', 'rsi_overbought', 'rsi=Overbought'})",frozenset({'macd_bullish'}),0.2032967032967033,0.49175824175824173,0.18956043956043955,0.9324324324324323,1.8961195832704212,1.0,0.0895876101920058,7.521978021978012,0.5932033983008496,0.375,0.8670562454346238,0.6589536463838139
"frozenset({'volume_ratio=Low', 'bb_position=Normal'})",frozenset({'price_change_pct=Positive'}),0.8489010989010989,0.9313186813186813,0.7912087912087912,0.9320388349514563,1.0007732623077583,1.0,0.0006113392102402582,1.0105965463108322,0.005113636363635937,0.8,0.010485436893204006,0.8907981785376751
"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'rsi_overbought'})","frozenset({'macd_bullish', 'rsi=Overbought'})",0.20054945054945056,0.21703296703296704,0.18681318681318682,0.9315068493150684,4.292006242413733,1.0,0.14328734452360825,11.431318681318672,0.9594198504143925,0.8095238095238095,0.9125210285988944,0.8961331714929772
"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'rsi_overbought'})",frozenset({'macd_bullish'}),0.20054945054945056,0.49175824175824173,0.18681318681318682,0.9315068493150684,1.8942373919032678,1.0,0.08819134162540757,7.420329670329664,0.5905093996361431,0.3695652173913044,0.8652350981118104,0.6556975587357465
"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'rsi=Overbought', 'rsi_overbought'})",frozenset({'macd_bullish'}),0.20054945054945056,0.49175824175824173,0.18681318681318682,0.9315068493150684,1.8942373919032678,1.0,0.08819134162540757,7.420329670329664,0.5905093996361431,0.3695652173913044,0.8652350981118104,0.6556975587357465
frozenset({'volume_ratio=Low'}),frozenset({'price_change_pct=Positive'}),0.9835164835164835,0.9313186813186813,0.9148351648351648,0.9301675977653632,0.998764028279033,1.0,-0.001132109648593116,0.9835164835164838,-0.06983240223463362,0.9148351648351649,-0.016759776536312505,0.9562342413605577
frozenset({'rsi=Neutral'}),"frozenset({'volume_ratio=Low', 'bb_position=Normal'})",0.5851648351648352,0.8489010989010989,0.5439560439560439,0.9295774647887323,1.0950362368385067,1.0,0.04720897234633492,2.145604395604392,0.2092113184828414,0.611111111111111,0.5339308578745191,0.7851770819089292
"frozenset({'bb_position=Normal', 'rsi=Neutral', 'macd_bullish'})","frozenset({'volume_ratio=Low', 'price_change_pct=Positive'})",0.23076923076923078,0.9148351648351648,0.21428571428571427,0.9285714285714285,1.015015015015015,1.0,0.0031699070160608467,1.1923076923076914,0.01923076923076914,0.23008849557522124,0.16129032258064452,0.5814028314028313
"frozenset({'price_change_pct=Positive', 'rsi=Neutral'})","frozenset({'volume_ratio=Low', 'bb_position=Normal'})",0.554945054945055,0.8489010989010989,0.5137362637362637,0.9257425742574256,1.0905187606139253,1.0,0.04264279676367583,2.0347985347985302,0.1865055786624412,0.5771604938271605,0.5085508550855075,0.7654602838924668
frozenset({'bb_position=Normal'}),"frozenset({'volume_ratio=Low', 'price_change_pct=Positive'})",0.8571428571428571,0.9148351648351648,0.7912087912087912,0.9230769230769231,1.0090090090090091,1.0,0.007064364207221341,1.1071428571428583,0.0624999999999999,0.8067226890756303,0.09677419354838802,0.8939708939708939
frozenset({'rsi_overbought'}),"frozenset({'price_change_pct=Positive', 'macd_bullish', 'rsi=Overbought'})",0.2087912087912088,0.21428571428571427,0.19230769230769232,0.9210526315789473,4.298245614035088,1.0,0.14756671899529045,9.952380952380949,0.96984126984127,0.8333333333333335,0.8995215311004784,0.9092442645074225
frozenset({'rsi_overbought'}),"frozenset({'price_change_pct=Positive', 'macd_bullish'})",0.2087912087912088,0.4697802197802198,0.19230769230769232,0.9210526315789473,1.9606032625423206,1.0,0.0942217123535805,6.7161172161172145,0.6192460317460318,0.39548022598870053,0.8511044450504499,0.6652046783625731
"frozenset({'rsi_overbought', 'rsi=Overbought'})","frozenset({'price_change_pct=Positive', 'macd_bullish'})",0.2087912087912088,0.4697802197802198,0.19230769230769232,0.9210526315789473,1.9606032625423206,1.0,0.0942217123535805,6.7161172161172145,0.6192460317460318,0.39548022598870053,0.8511044450504499,0.6652046783625731
"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'rsi=Oversold'})",frozenset({'bb_position=Normal'}),0.13736263736263737,0.8571428571428571,0.12637362637362637,0.9199999999999999,1.0733333333333333,1.0,0.008634222919937193,1.7857142857142847,0.07920243699806136,0.14556962025316456,0.43999999999999967,0.5337179487179486
"frozenset({'volume_ratio=Low', 'rsi_overbought'})","frozenset({'price_change_pct=Positive', 'macd_bullish', 'rsi=Overbought'})",0.2032967032967033,0.21428571428571427,0.18681318681318682,0.918918918918919,4.288288288288289,1.0,0.14324960753532182,9.690476190476197,0.9624746450304259,0.8095238095238096,0.8968058968058968,0.8953568953568953
"frozenset({'volume_ratio=Low', 'rsi_overbought'})","frozenset({'price_change_pct=Positive', 'macd_bullish'})",0.2032967032967033,0.4697802197802198,0.18681318681318682,0.918918918918919,1.9560613244823772,1.0,0.0913084168578674,6.539377289377294,0.6134888438133874,0.38418079096045193,0.8470802408626243,0.6582898688161847
"frozenset({'volume_ratio=Low', 'rsi=Overbought', 'rsi_overbought'})","frozenset({'price_change_pct=Positive', 'macd_bullish'})",0.2032967032967033,0.4697802197802198,0.18681318681318682,0.918918918918919,1.9560613244823772,1.0,0.0913084168578674,6.539377289377294,0.6134888438133874,0.38418079096045193,0.8470802408626243,0.6582898688161847
frozenset({'rsi=Overbought'}),frozenset({'macd_bullish'}),0.23626373626373626,0.49175824175824173,0.21703296703296704,0.9186046511627908,1.8680005196829936,1.0,0.10084832749667916,6.2441130298273215,0.6084145341954286,0.424731182795699,0.8398491514770587,0.679972716642848
"frozenset({'price_change_pct=Positive', 'rsi=Overbought'})",frozenset({'macd_bullish'}),0.23351648351648352,0.49175824175824173,0.21428571428571427,0.9176470588235294,1.866053236937233,1.0,0.0994520589300809,6.171507064364204,0.6055050087308151,0.41935483870967744,0.8379650238473768,0.6767006243838317
"frozenset({'volume_ratio=Low', 'rsi=Overbought'})",frozenset({'macd_bullish'}),0.23076923076923078,0.49175824175824173,0.21153846153846154,0.9166666666666666,1.8640595903165735,1.0,0.09805579036348266,6.098901098901096,0.6025974025974027,0.41397849462365593,0.836036036036036,0.673417132216015
"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'rsi=Overbought'})",frozenset({'macd_bullish'}),0.22802197802197802,0.49175824175824173,0.2087912087912088,0.9156626506024097,1.862017904018308,1.0,0.09665952179688445,6.026295133437995,0.5996909533620529,0.40860215053763443,0.8340605665906873,0.6701218280945009
frozenset({'rsi_overbought'}),"frozenset({'volume_ratio=Low', 'macd_bullish', 'rsi=Overbought'})",0.2087912087912088,0.21153846153846154,0.18956043956043955,0.9078947368421052,4.291866028708133,1.0,0.14539306846999153,8.560439560439555,0.9694041867954911,0.8214285714285714,0.8831835686777919,0.9019993164730007
frozenset({'rsi_overbought'}),"frozenset({'volume_ratio=Low', 'macd_bullish'})",0.2087912087912088,0.4835164835164835,0.18956043956043955,0.9078947368421052,1.8776913875598085,1.0,0.08860644849655837,5.6075353218210315,0.5907809983896939,0.3770491803278688,0.8216685330347144,0.6499700956937798
"frozenset({'rsi_overbought', 'rsi=Overbought'})","frozenset({'volume_ratio=Low', 'macd_bullish'})",0.2087912087912088,0.4835164835164835,0.18956043956043955,0.9078947368421052,1.8776913875598085,1.0,0.08860644849655837,5.6075353218210315,0.5907809983896939,0.3770491803278688,0.8216685330347144,0.6499700956937798
frozenset({'bb_position=Above_Upper'}),"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'macd_bullish'})",0.11813186813186813,0.46153846153846156,0.10714285714285714,0.9069767441860465,1.9651162790697672,1.0,0.0526204564666103,5.788461538461535,0.5569134914929307,0.2267441860465116,0.8272425249169434,0.5695598006644518
frozenset({'rsi=Overbought'}),"frozenset({'price_change_pct=Positive', 'macd_bullish'})",0.23626373626373626,0.4697802197802198,0.21428571428571427,0.9069767441860465,1.930640554875561,1.0,0.10329368433764037,5.699862637362634,0.6311566131710016,0.4357541899441341,0.8245571755633208,0.6815585475316197
frozenset({'bb_position=Above_Upper'}),"frozenset({'volume_ratio=Low', 'macd_bullish'})",0.11813186813186813,0.4835164835164835,0.10714285714285714,0.9069767441860465,1.8757928118393234,1.0,0.05002415167250331,5.5521978021977985,0.529435258407221,0.21666666666666667,0.8198911429985156,0.5642838266384778
"frozenset({'bb_position=Above_Upper', 'price_change_pct=Positive'})","frozenset({'volume_ratio=Low', 'macd_bullish'})",0.11813186813186813,0.4835164835164835,0.10714285714285714,0.9069767441860465,1.8757928118393234,1.0,0.05002415167250331,5.5521978021977985,0.529435258407221,0.21666666666666667,0.8198911429985156,0.5642838266384778
"frozenset({'price_change_pct=Positive', 'rsi_overbought'})","frozenset({'volume_ratio=Low', 'macd_bullish', 'rsi=Overbought'})",0.20604395604395603,0.21153846153846154,0.18681318681318682,0.9066666666666667,4.286060606060606,1.0,0.14322696534234997,8.447802197802204,0.9656523509057602,0.8095238095238096,0.8816260162601627,0.894891774891775
"frozenset({'price_change_pct=Positive', 'rsi_overbought'})","frozenset({'volume_ratio=Low', 'macd_bullish'})",0.20604395604395603,0.4835164835164835,0.18681318681318682,0.9066666666666667,1.8751515151515152,1.0,0.0871875377369883,5.533751962323394,0.5878282108691227,0.37158469945355194,0.8192907801418442,0.6465151515151515
"frozenset({'price_change_pct=Positive', 'rsi=Overbought', 'rsi_overbought'})","frozenset({'volume_ratio=Low', 'macd_bullish'})",0.20604395604395603,0.4835164835164835,0.18681318681318682,0.9066666666666667,1.8751515151515152,1.0,0.0871875377369883,5.533751962323394,0.5878282108691227,0.37158469945355194,0.8192907801418442,0.6465151515151515
"frozenset({'volume_ratio=Low', 'rsi=Overbought'})","frozenset({'price_change_pct=Positive', 'macd_bullish'})",0.23076923076923078,0.4697802197802198,0.2087912087912088,0.9047619047619048,1.925925925925926,1.0,0.1003803888419273,5.5673076923076925,0.625,0.4245810055865923,0.8203799654576857,0.6746031746031746
"frozenset({'price_change_pct=Positive', 'rsi=Oversold'})",frozenset({'bb_position=Normal'}),0.14285714285714285,0.8571428571428571,0.12912087912087913,0.903846153846154,1.0544871794871797,1.0,0.006671899529042416,1.485714285714288,0.06028368794326267,0.14826498422712936,0.326923076923078,0.5272435897435899
"frozenset({'macd_bullish', 'rsi=Overbought'})",frozenset({'rsi_overbought'}),0.21703296703296704,0.2087912087912088,0.19505494505494506,0.8987341772151899,4.304463690872751,1.0,0.1497403695205893,7.813186813186814,0.9804793674326662,0.8452380952380951,0.8720112517580872,0.9164723517654897
"frozenset({'bb_position=Normal', 'macd_bullish', 'rsi=Overbought'})","frozenset({'volume_ratio=Low', 'rsi_overbought'})",0.1346153846153846,0.2032967032967033,0.12087912087912088,0.8979591836734694,4.416988416988417,1.0,0.09351225697379544,7.807692307692308,0.8939393939393939,0.5569620253164557,0.8719211822660097,0.746276889134032
"frozenset({'bb_position=Normal', 'macd_bullish', 'rsi=Overbought'})",frozenset({'rsi_overbought'}),0.1346153846153846,0.2087912087912088,0.12087912087912088,0.8979591836734694,4.300751879699248,1.0,0.09277261200338123,7.753846153846153,0.8868686868686868,0.54320987654321,0.871031746031746,0.7384532760472611
"frozenset({'bb_position=Normal', 'volume_ratio=Low', 'macd_bullish', 'rsi=Overbought'})",frozenset({'rsi_overbought'}),0.1346153846153846,0.2087912087912088,0.12087912087912088,0.8979591836734694,4.300751879699248,1.0,0.09277261200338123,7.753846153846153,0.8868686868686868,0.54320987654321,0.871031746031746,0.7384532760472611
"frozenset({'bb_position=Normal', 'rsi_overbought'})","frozenset({'volume_ratio=Low', 'macd_bullish', 'rsi=Overbought'})",0.1346153846153846,0.21153846153846154,0.12087912087912088,0.8979591836734694,4.244897959183674,1.0,0.09240278951817413,7.726923076923076,0.8833333333333333,0.5365853658536586,0.8705823792931807,0.7346938775510203
"frozenset({'bb_position=Normal', 'rsi_overbought'})","frozenset({'macd_bullish', 'rsi=Overbought'})",0.1346153846153846,0.21703296703296704,0.12087912087912088,0.8979591836734694,4.137432188065099,1.0,0.09166314454775994,7.6730769230769225,0.8762626262626263,0.523809523809524,0.8696741854636592,0.7274606044949625
"frozenset({'volume_ratio=Low', 'bb_position=Normal', 'rsi_overbought'})","frozenset({'macd_bullish', 'rsi=Overbought'})",0.1346153846153846,0.21703296703296704,0.12087912087912088,0.8979591836734694,4.137432188065099,1.0,0.09166314454775994,7.6730769230769225,0.8762626262626263,0.523809523809524,0.8696741854636592,0.7274606044949625
"frozenset({'bb_position=Normal', 'rsi_overbought'})","frozenset({'volume_ratio=Low', 'macd_bullish'})",0.1346153846153846,0.4835164835164835,0.12087912087912088,0.8979591836734694,1.8571428571428572,1.0,0.055790363482671176,5.06153846153846,0.5333333333333333,0.2430939226519337,0.8024316109422494,0.5739795918367347
"frozenset({'rsi=Overbought', 'bb_position=Normal', 'rsi_overbought'})","frozenset({'volume_ratio=Low', 'macd_bullish'})",0.1346153846153846,0.4835164835164835,0.12087912087912088,0.8979591836734694,1.8571428571428572,1.0,0.055790363482671176,5.06153846153846,0.5333333333333333,0.2430939226519337,0.8024316109422494,0.5739795918367347
"frozenset({'bb_position=Normal', 'rsi_overbought'})",frozenset({'macd_bullish'}),0.1346153846153846,0.49175824175824173,0.12087912087912088,0.8979591836734694,1.8260175578611333,1.0,0.05468089602704988,4.98076923076923,0.5227272727272728,0.2391304347826087,0.7992277992277993,0.5718846197696956
"frozenset({'volume_ratio=Low', 'bb_position=Normal', 'rsi_overbought'})",frozenset({'macd_bullish'}),0.1346153846153846,0.49175824175824173,0.12087912087912088,0.8979591836734694,1.8260175578611333,1.0,0.05468089602704988,4.98076923076923,0.5227272727272728,0.2391304347826087,0.7992277992277993,0.5718846197696956
"frozenset({'rsi_overbought', 'bb_position=Normal', 'rsi=Overbought'})",frozenset({'macd_bullish'}),0.1346153846153846,0.49175824175824173,0.12087912087912088,0.8979591836734694,1.8260175578611333,1.0,0.05468089602704988,4.98076923076923,0.5227272727272728,0.2391304347826087,0.7992277992277993,0.5718846197696956
"frozenset({'volume_ratio=Low', 'rsi=Overbought', 'bb_position=Normal', 'rsi_overbought'})",frozenset({'macd_bullish'}),0.1346153846153846,0.49175824175824173,0.12087912087912088,0.8979591836734694,1.8260175578611333,1.0,0.05468089602704988,4.98076923076923,0.5227272727272728,0.2391304347826087,0.7992277992277993,0.5718846197696956
"frozenset({'price_change_pct=Positive', 'macd_bullish', 'rsi=Overbought'})",frozenset({'rsi_overbought'}),0.21428571428571427,0.2087912087912088,0.19230769230769232,0.8974358974358976,4.298245614035088,1.0,0.14756671899529045,7.714285714285725,0.9766233766233766,0.8333333333333335,0.8703703703703706,0.9092442645074225
"frozenset({'volume_ratio=Low', 'macd_bullish', 'rsi=Overbought'})",frozenset({'rsi_overbought'}),0.21153846153846154,0.2087912087912088,0.18956043956043955,0.8961038961038961,4.291866028708133,1.0,0.14539306846999153,7.615384615384612,0.9727819017320608,0.8214285714285714,0.8686868686868686,0.9019993164730007
"frozenset({'bb_position=Normal', 'price_change_pct=Positive', 'macd_bullish', 'rsi=Overbought'})","frozenset({'volume_ratio=Low', 'rsi_overbought'})",0.13186813186813187,0.2032967032967033,0.11813186813186813,0.8958333333333333,4.406531531531531,1.0,0.09132351165318198,7.648351648351643,0.8904916102443332,0.5443037974683543,0.8692528735632183,0.7384572072072071
"frozenset({'bb_position=Normal', 'price_change_pct=Positive', 'macd_bullish', 'rsi=Overbought'})",frozenset({'rsi_overbought'}),0.13186813186813187,0.2087912087912088,0.11813186813186813,0.8958333333333333,4.290570175438596,1.0,0.09059896147808236,7.59560439560439,0.8834265528407418,0.5308641975308641,0.8683449074074073,0.7308114035087718
"frozenset({'volume_ratio=Low', 'macd_bullish', 'price_change_pct=Positive', 'bb_position=Normal', 'rsi=Overbought'})",frozenset({'rsi_overbought'}),0.13186813186813187,0.2087912087912088,0.11813186813186813,0.8958333333333333,4.290570175438596,1.0,0.09059896147808236,7.59560439560439,0.8834265528407418,0.5308641975308641,0.8683449074074073,0.7308114035087718
"frozenset({'price_change_pct=Positive', 'bb_position=Normal', 'rsi_overbought'})","frozenset({'volume_ratio=Low', 'macd_bullish', 'rsi=Overbought'})",0.13186813186813187,0.21153846153846154,0.11813186813186813,0.8958333333333333,4.234848484848484,1.0,0.09023668639053253,7.569230769230764,0.879894024138946,0.524390243902439,0.8678861788617885,0.7271374458874458
"frozenset({'price_change_pct=Positive', 'bb_position=Normal', 'rsi_overbought'})","frozenset({'macd_bullish', 'rsi=Overbought'})",0.13186813186813187,0.21703296703296704,0.11813186813186813,0.8958333333333333,4.127637130801688,1.0,0.08951213621543291,7.516483516483511,0.8728289667353547,0.511904761904762,0.8669590643274853,0.7200685654008439
"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'bb_position=Normal', 'rsi_overbought'})","frozenset({'macd_bullish', 'rsi=Overbought'})",0.13186813186813187,0.21703296703296704,0.11813186813186813,0.8958333333333333,4.127637130801688,1.0,0.08951213621543291,7.516483516483511,0.8728289667353547,0.511904761904762,0.8669590643274853,0.7200685654008439
"frozenset({'price_change_pct=Positive', 'bb_position=Normal', 'rsi_overbought'})","frozenset({'volume_ratio=Low', 'macd_bullish'})",0.13186813186813187,0.4835164835164835,0.11813186813186813,0.8958333333333333,1.852746212121212,1.0,0.054371452723101066,4.958241758241754,0.5301736826611715,0.23756906077348064,0.7983156028368794,0.5700757575757576
"frozenset({'price_change_pct=Positive', 'rsi=Overbought', 'bb_position=Normal', 'rsi_overbought'})","frozenset({'volume_ratio=Low', 'macd_bullish'})",0.13186813186813187,0.4835164835164835,0.11813186813186813,0.8958333333333333,1.852746212121212,1.0,0.054371452723101066,4.958241758241754,0.5301736826611715,0.23756906077348064,0.7983156028368794,0.5700757575757576
"frozenset({'price_change_pct=Positive', 'bb_position=Normal', 'rsi_overbought'})",frozenset({'macd_bullish'}),0.13186813186813187,0.49175824175824173,0.11813186813186813,0.8958333333333333,1.8216945996275604,1.0,0.053284627460451636,4.879120879120875,0.5195760965557845,0.23369565217391305,0.795045045045045,0.568028398510242
"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'bb_position=Normal', 'rsi_overbought'})",frozenset({'macd_bullish'}),0.13186813186813187,0.49175824175824173,0.11813186813186813,0.8958333333333333,1.8216945996275604,1.0,0.053284627460451636,4.879120879120875,0.5195760965557845,0.23369565217391305,0.795045045045045,0.568028398510242
"frozenset({'price_change_pct=Positive', 'rsi=Overbought', 'bb_position=Normal', 'rsi_overbought'})",frozenset({'macd_bullish'}),0.13186813186813187,0.49175824175824173,0.11813186813186813,0.8958333333333333,1.8216945996275604,1.0,0.053284627460451636,4.879120879120875,0.5195760965557845,0.23369565217391305,0.795045045045045,0.568028398510242
"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'bb_position=Normal', 'rsi_overbought', 'rsi=Overbought'})",frozenset({'macd_bullish'}),0.13186813186813187,0.49175824175824173,0.11813186813186813,0.8958333333333333,1.8216945996275604,1.0,0.053284627460451636,4.879120879120875,0.5195760965557845,0.23369565217391305,0.795045045045045,0.568028398510242
frozenset({'rsi=Overbought'}),"frozenset({'volume_ratio=Low', 'macd_bullish'})",0.23626373626373626,0.4835164835164835,0.21153846153846154,0.8953488372093024,1.8517441860465116,1.0,0.09730105059775389,4.935286935286936,0.6022610483042138,0.41621621621621624,0.7973775358733302,0.6664244186046512
"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'macd_bullish', 'rsi=Overbought'})",frozenset({'rsi_overbought'}),0.2087912087912088,0.2087912087912088,0.18681318681318682,0.8947368421052632,4.285318559556787,1.0,0.14321941794469267,7.516483516483516,0.9689542483660132,0.8095238095238095,0.8669590643274854,0.8947368421052632
frozenset({'rsi_overbought'}),"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'macd_bullish', 'rsi=Overbought'})",0.2087912087912088,0.2087912087912088,0.18681318681318682,0.8947368421052632,4.285318559556787,1.0,0.14321941794469267,7.516483516483516,0.9689542483660132,0.8095238095238095,0.8669590643274854,0.8947368421052632
frozenset({'rsi_overbought'}),"frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'macd_bullish'})",0.2087912087912088,0.46153846153846156,0.18681318681318682,0.8947368421052632,1.93859649122807,1.0,0.0904480135249366,5.115384615384616,0.6119281045751634,0.3863636363636363,0.8045112781954887,0.649749373433584
"frozenset({'rsi=Overbought', 'rsi_overbought'})","frozenset({'volume_ratio=Low', 'price_change_pct=Positive', 'macd_bullish'})",0.2087912087912088,0.46153846153846156,0.18681318681318682,0.8947368421052632,1.93859649122807,1.0,0.0904480135249366,5.115384615384616,0.6119281045751634,0.3863636363636363,0.8045112781954887,0.649749373433584
"frozenset({'price_change_pct=Positive', 'rsi=Overbought'})","frozenset({'volume_ratio=Low', 'macd_bullish'})",0.23351648351648352,0.4835164835164835,0.2087912087912088,0.8941176470588236,1.849197860962567,1.0,0.0958821398381838,4.877899877899879,0.599132239200151,0.41081081081081083,0.7949937421777223,0.6629679144385027
frozenset({'rsi=Neutral'}),"frozenset({'price_change_pct=Positive', 'bb_position=Normal'})",0.5851648351648352,0.7994505494505495,0.5192307692307693,0.8873239436619719,1.1099172353709887,1.0,0.05142042023910154,1.7798763736263739,0.23872595395774193,0.6000000000000001,0.4381632259309281,0.7684042398722231
"frozenset({'volume_ratio=Low', 'rsi=Oversold'})",frozenset({'bb_position=Normal'}),0.17032967032967034,0.8571428571428571,0.1510989010989011,0.8870967741935483,1.0349462365591398,1.0,0.005102040816326536,1.2653061224489786,0.04069837447320896,0.1724137931034483,0.2096774193548381,0.5316894127377998
"frozenset({'volume_ratio=Low', 'rsi=Neutral'})","frozenset({'price_change_pct=Positive', 'bb_position=Normal'})",0.5796703296703297,0.7994505494505495,0.5137362637362637,0.8862559241706159,1.1085812934642756,1.0,0.05031850018113743,1.7631639194139164,0.2330222641641322,0.5936507936507935,0.43283775887813963,0.7644338040097065
"frozenset({'macd_bullish', 'rsi=Overbought'})","frozenset({'price_change_pct=Positive', 'rsi_overbought'})",0.21703296703296704,0.20604395604395603,0.19230769230769232,0.8860759493670887,4.3004219409282705,1.0,0.1475893611882623,6.969169719169724,0.9802005012531328,0.8333333333333335,0.8565108843239456,0.909704641350211
"frozenset({'price_change_pct=Positive', 'rsi=Oversold'})","frozenset({'volume_ratio=Low', 'bb_position=Normal'})",0.14285714285714285,0.8489010989010989,0.12637362637362637,0.8846153846153846,1.0420711974110033,1.0,0.005102040816326536,1.3095238095238093,0.04710144927536237,0.146031746031746,0.23636363636363622,0.5167413492656211
"frozenset({'rsi=Neutral', 'macd_bullish'})",frozenset({'bb_position=Normal'}),0.260989010989011,0.8571428571428571,0.23076923076923078,0.8842105263157894,1.0315789473684212,1.0,0.007064364207221369,1.2337662337662338,0.04142326075411588,0.26006191950464397,0.1894736842105264,0.5767206477732794
frozenset({'rsi=Overbought'}),frozenset({'rsi_overbought'}),0.23626373626373626,0.2087912087912088,0.2087912087912088,0.8837209302325582,4.232558139534883,1.0,0.15946141770317596,6.804395604395605,1.0000000000000002,0.8837209302325583,0.8530361757105943,0.9418604651162791
