datetime,timestamp,open,high,low,price,price_change,price_change_pct,volume,volume_change,market_cap,market_cap_change,price_volatility,volume_volatility,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_histogram,rsi,bb_middle,bb_upper,bb_lower,bb_width,bb_position,price_high_low_ratio,price_close_open_ratio,volume_sma_20,volume_ratio,volume_change_pct,price_volatility_7,price_volatility_14,volume_volatility_7,market_cap_change_pct,price_vs_sma20,price_vs_sma50,sma20_vs_sma50,ema12_vs_ema26,rsi_oversold,rsi_overbought,price_above_bb_upper,price_below_bb_lower,macd_bullish,price_lag_1,volume_lag_1,price_change_lag_1,price_lag_2,volume_lag_2,price_change_lag_2,price_lag_3,volume_lag_3,price_change_lag_3,price_lag_5,volume_lag_5,price_change_lag_5,price_lag_7,volume_lag_7,price_change_lag_7,price_mean_5,price_std_5,volume_mean_5,price_mean_10,price_std_10,volume_mean_10,price_mean_20,price_std_20,volume_mean_20,next_day_price,price_direction
2024-10-26 00:00:00,1729900800000,66585.66535501445,66585.66535501445,66585.66535501445,66585.66535501445,-1628.3866965595662,-2.3871719207186337,48426924850.053406,12534318280.017914,1313975091942.221,-33913017068.36792,1.6732111321916463,12201602829.180548,,,67519.86300290946,67591.13685404668,-71.27385113721539,-5.628310112224578,-65.6455410249908,,,,,,,1.0,1.0,,,34.92172755846057,1.6732111321916463,,12201602829.180544,-2.516011295126097,,,,-0.0010544851655790444,0,0,0,0,0,68214.05205157402,35892606570.03549,2.294530500419234,66683.96806542306,32676918488.059,-0.9904521015685952,67351.04793512498,31398389967.38113,-0.06500469574240997,68962.82918045693,17253863432.786995,0.8392562707655538,68465.61920668735,39984956633.22804,1.6895083146856615,67245.91823289855,656.1707438957703,37776067193.49583,67702.25602589882,785.256632439616,33538261320.70636,,,,67018.1650170265,1
2024-10-27 00:00:00,1729987200000,67018.1650170265,67018.1650170265,67018.1650170265,67018.1650170265,432.499662012051,0.6495386953124127,21169467789.89267,-27257457060.160736,1325192118637.2595,11217026695.038574,1.7180729185962271,10731649771.47383,,,67430.6627480235,67520.73823588868,-90.07548786517873,-23.764022315670925,-66.3114655495078,,,,,,,1.0,1.0,,,-56.285748361183984,1.7180729185962271,,10731649771.473827,0.8536711817313414,,,,-0.001334041810243436,0,0,0,0,0,66585.66535501445,48426924850.053406,-2.3871719207186337,68214.05205157402,35892606570.03549,2.294530500419234,66683.96806542306,32676918488.059,-0.9904521015685952,67394.85775735618,40485496091.95008,-2.2736471831771854,68388.87128965274,14110889435.452633,-0.11209701734079536,67170.5796848326,656.4200716480773,33912861533.08434,67639.31811283462,814.7956198339517,31591158561.676025,,,,67938.55412885673,1
2024-10-28 00:00:00,1730073600000,67938.55412885673,67938.55412885673,67938.55412885673,67938.55412885673,920.3891118302272,1.3733427520678854,16533385730.434193,-4636082059.458477,1343350549900.1233,18158431262.86377,1.786363977077102,10904000498.33614,,,67518.85198626715,67569.68529238694,-50.833306119791814,-29.492823237852743,-21.34048288193907,,,,,,,1.0,1.0,,,-21.899851736811105,1.786363977077102,,10904000498.336138,1.370248962960674,,,,-0.0007523093514469892,0,0,0,0,0,67018.1650170265,21169467789.89267,0.6495386953124127,66585.66535501445,48426924850.053406,-2.3871719207186337,68214.05205157402,35892606570.03549,2.294530500419234,67351.04793512498,31398389967.38113,-0.06500469574240997,68962.82918045693,17253863432.786995,0.8392562707655538,67288.08092357896,743.5947306204228,30939860685.694954,67700.3629987173,811.7505841451025,29793289898.92736,,,,69845.304531169,1
2024-10-29 00:00:00,1730160000000,69845.304531169,69845.304531169,69845.304531169,69845.304531169,1906.7504023122601,2.806580779885004,41990540384.96554,25457154654.531345,1380874923096.4146,37524373196.29126,1.834733608358307,11103724722.262789,,,67914.97257520298,67825.26441451542,89.70816068755812,-4.555888462925611,94.26404915048373,62.5461104400547,,,,,,1.0,1.0,,,153.9742377610566,1.8347336083583072,,11103724722.262787,2.7933418569770385,,,,0.0013226363577338862,0,0,0,0,1,67938.55412885673,16533385730.434193,1.3733427520678854,67018.1650170265,21169467789.89267,0.6495386953124127,66585.66535501445,48426924850.053406,-2.3871719207186337,66683.96806542306,32676918488.059,-0.9904521015685952,67394.85775735618,40485496091.95008,-2.2736471831771854,67920.34821672815,1263.661651463863,32802585065.076256,67838.33153116547,1041.1134558773426,29993848274.101112,,,,72781.11308158132,1
2024-10-30 00:00:00,1730246400000,72781.11308158132,72781.11308158132,72781.11308158132,72781.11308158132,2935.80855041233,4.203301238528079,65487782004.97014,23497241620.0046,1439310420089.3665,58435496992.951904,2.264541317828972,16608204598.15157,,,68730.13441543965,68361.36584464976,368.7685707898927,72.83184209468737,295.9367286952053,70.16840772701835,,,,,,1.0,1.0,,,55.9584168352776,2.2645413178289724,1.8513103609801556,16608204598.151567,4.231773350038015,,,,0.005394400276143019,0,1,0,0,1,69845.304531169,41990540384.96554,2.806580779885004,67938.55412885673,16533385730.434193,1.3733427520678854,67018.1650170265,21169467789.89267,0.6495386953124127,68214.05205157402,35892606570.03549,2.294530500419234,67351.04793512498,31398389967.38113,-0.06500469574240997,68833.7604227296,2537.5444289680645,38721620152.06319,68277.55571035833,1884.2644213373392,35131537531.052864,,,,72342.62171127986,0
2024-10-31 00:00:00,1730332800000,72342.62171127986,72342.62171127986,72342.62171127986,72342.62171127986,-438.49137030146085,-0.602479615569973,43498144313.67304,-21989637691.297096,1431085552900.1963,-8224867189.170166,2.207870473395789,16593064169.03081,,,69327.12642393164,68777.83791353552,549.2885103961162,170.88307253544957,378.4054378606666,66.5565304421093,,,,,,1.0,1.0,,,-33.578229431603305,2.207870473395789,1.8744214857654438,16593064169.030807,-0.5714449832621593,,,,0.00798641723932425,0,0,0,0,1,72781.11308158132,65487782004.97014,4.203301238528079,69845.304531169,41990540384.96554,2.806580779885004,67938.55412885673,16533385730.434193,1.3733427520678854,66585.66535501445,48426924850.053406,-2.3871719207186337,66683.96806542306,32676918488.059,-0.9904521015685952,69985.15169398268,2568.374667331473,37735864044.78712,68615.53496344062,2281.980957013403,37755965619.141464,,,,70264.99735573279,0
2024-11-01 00:00:00,1730419200000,70264.99735573279,70264.99735573279,70264.99735573279,70264.99735573279,-2077.624355547072,-2.871922949984995,45907074188.57015,2408929874.89711,1390195908292.932,-40889644607.264404,2.605298654778555,16711805490.664429,,,69480.36823581607,68928.7975840874,551.5706517286744,248.77454848438947,302.79610324428495,59.214001676864655,,,,,,1.0,1.0,,,5.53800607567505,2.605298654778555,2.0694137746990533,16711805490.664427,-2.857246691114912,,,,0.008002035013824349,0,0,0,0,1,72342.62171127986,43498144313.67304,-0.602479615569973,72781.11308158132,65487782004.97014,4.203301238528079,69845.304531169,41990540384.96554,2.806580779885004,67018.1650170265,21169467789.89267,0.6495386953124127,68214.05205157402,35892606570.03549,2.294530500419234,70634.51816172394,1971.8717841933526,42683385324.52261,68902.54892327826,2291.865736911533,38298123428.80348,,,,69507.92256395647,0
2024-11-02 00:00:00,1730505600000,69507.92256395647,69507.92256395647,69507.92256395647,69507.92256395647,-757.074791776322,-1.0774565150034165,54863092261.31101,8956018072.74086,1374687306836.925,-15508601456.006836,2.4067989023044296,17388435562.030815,,,69484.82785145748,68986.01411107153,498.8137403859437,299.6997741744667,199.11396621147696,53.350019526453664,,,,,,1.0,1.0,,,19.509015181304477,2.40679890230443,2.0612092979093464,17388435562.030815,-1.1155694937305949,,,,0.007230650253003734,0,0,0,0,1,70264.99735573279,45907074188.57015,-2.871922949984995,72342.62171127986,43498144313.67304,-0.602479615569973,72781.11308158132,65487782004.97014,4.203301238528079,67938.55412885673,16533385730.434193,1.3733427520678854,66585.66535501445,48426924850.053406,-2.3871719207186337,70948.3918487439,1505.118388248043,50349326630.697975,69118.23638616141,2230.295150283402,40644593658.196465,,,,69299.16036699413,0
2024-11-03 00:00:00,1730592000000,69299.16036699413,69299.16036699413,69299.16036699413,69299.16036699413,-208.7621969623433,-0.3003430245958727,14709379754.965973,-40153712506.34504,1370516856365.7996,-4170450471.1254883,2.4328169108600264,18755675351.870865,,,69455.01647101068,69016.20594133492,438.8105296757567,327.9287476569869,110.8817820187698,52.90109967695128,,,,,,1.0,1.0,,,-73.18893422028474,2.432816910860027,2.0635059075766295,18755675351.87086,-0.30337448017334623,,,,0.006358079579870779,0,0,0,0,1,69507.92256395647,54863092261.31101,-1.0774565150034165,70264.99735573279,45907074188.57015,-2.871922949984995,72342.62171127986,43498144313.67304,-0.602479615569973,69845.304531169,41990540384.96554,2.806580779885004,67018.1650170265,21169467789.89267,0.6495386953124127,70839.16301590891,1620.5734796019758,44893094504.69807,69379.75561631852,2059.9648397341693,38847839784.88716,,,,68803.50626277467,0
2024-11-04 00:00:00,1730678400000,68803.50626277467,68803.50626277467,68803.50626277467,68803.50626277467,-495.65410421945853,-0.715238253385142,37659435506.75704,22950055751.79107,1362302032218.0198,-8214824147.779785,2.436562138723924,15724957780.281794,68589.30626116638,,69351.10583542244,68996.14674496702,354.95909045542066,333.39787091482674,21.561219540593925,49.489689383144245,68589.30626116638,72034.98486747884,65143.62765485391,6891.357212624927,0.5310824116352407,1.0,1.0,36449942400.97157,1.0331823049946227,156.0232731366052,2.4365621387239247,2.0633101113017918,15724957780.281792,-0.5993960679595789,0.0031229358231541493,,,0.005144621941968186,0,0,0,0,1,69299.16036699413,14709379754.965973,-0.3003430245958727,69507.92256395647,54863092261.31101,-1.0774565150034165,70264.99735573279,45907074188.57015,-2.871922949984995,72781.11308158132,65487782004.97014,4.203301238528079,67938.55412885673,16533385730.434193,1.3733427520678854,70043.64165214759,1388.6585945769216,39327425205.05544,69438.70103743859,2031.1340334995298,39024522678.55932,68589.30626116638,1722.839303156232,36449942400.97157,67793.29782704762,0
2024-11-05 00:00:00,1730764800000,67793.29782704762,67793.29782704762,67793.29782704762,67793.29782704762,-1010.2084357270505,-1.4682513880453385,46183110993.79166,8523675487.034615,1340192510479.9568,-22109521738.06299,2.200418464257974,15740160696.078789,68630.86015527038,,69104.0428615412,68884.95867619554,219.08418534565135,310.3222992182712,-91.23811387261986,51.323490465000546,68630.86015527038,72013.38537360002,65248.33493694073,6765.050436659287,0.37619274444960954,1.0,1.0,36169201306.81975,1.2768628923272292,22.63357209776884,2.2004184642579747,2.005361576782816,15740160696.078785,-1.6229530027247807,-0.012203873393512255,,,0.003180435751954036,0,0,0,0,0,68803.50626277467,37659435506.75704,-0.715238253385142,69299.16036699413,14709379754.965973,-0.3003430245958727,69507.92256395647,54863092261.31101,-1.0774565150034165,72342.62171127986,43498144313.67304,-0.602479615569973,69845.304531169,41990540384.96554,2.806580779885004,69133.77687530113,915.5543713125054,39864418541.07917,69559.46428464192,1872.3499987149019,38800141292.93314,68630.86015527038,1691.2626091648226,36169201306.81975,69335.42553133758,1
2024-11-06 00:00:00,1730851200000,69335.42553133758,69335.42553133758,69335.42553133758,69335.42553133758,1542.12770428996,2.274749501380202,40025021601.49395,-6158089392.297707,1370963795352.6948,30771284872.738037,1.552727342629525,12584453062.725191,68715.25422445382,,69140.56585578299,68925.84774798909,214.71810779390216,291.0593252732122,-76.34121747931005,55.9947575418859,68715.25422445382,72078.65068668163,65351.857762226,6726.792924455636,0.5921942021775476,1.0,1.0,36138427617.88465,1.1075474014726046,-13.334072261016662,1.5527273426295258,2.0898036962881736,12584453062.72519,2.296034683981185,0.009025234846079533,,,0.0031152044524569433,0,0,0,0,0,67793.29782704762,46183110993.79166,-1.4682513880453385,68803.50626277467,37659435506.75704,-0.715238253385142,69299.16036699413,14709379754.965973,-0.3003430245958727,70264.99735573279,45907074188.57015,-2.871922949984995,72781.11308158132,65487782004.97014,4.203301238528079,68947.86251042208,696.6241592690254,38688008023.663925,69791.19033607302,1653.4903294233955,40685696674.09327,68715.25422445382,1681.6982311139097,36138427617.88465,75620.88606963192,1
2024-11-07 00:00:00,1730937600000,75620.88606963192,75620.88606963192,75620.88606963192,75620.88606963192,6285.460538294341,9.065294530360246,128492534668.23853,88467513066.74457,1496392703840.9058,125428908488.21094,4.001684368066244,35748662507.92372,69129.89326443392,,70159.38725417128,69523.579338286,635.8079158852779,360.41846750632817,275.38944837894974,70.15604726644962,69129.89326443392,73626.88941180462,64632.89711706322,8993.992294741394,1.221703176129376,1.0,1.0,40837450733.40053,3.1464386821566657,221.03051922760858,4.001684368066244,3.115343740260514,35748662507.92373,9.148958485511493,0.0938955999883988,,,0.00914521263054624,0,1,1,0,1,69335.42553133758,40025021601.49395,2.274749501380202,67793.29782704762,46183110993.79166,-1.4682513880453385,68803.50626277467,37659435506.75704,-0.715238253385142,69507.92256395647,54863092261.31101,-1.0774565150034165,72342.62171127986,43498144313.67304,-0.602479615569973,70170.45521155719,3109.7850597336246,53413896505.04943,70559.42353015053,2339.457236441122,51881611567.8737,69129.89326443392,2248.49807368535,40837450733.40053,75987.24178320667,1
2024-11-08 00:00:00,1731024000000,75987.24178320667,75987.24178320667,75987.24178320667,75987.24178320667,366.3557135747542,0.4844636615834119,66590396087.4524,-61902138580.786125,1502620808927.6982,6228105086.79248,3.691269078481167,35962370141.947,69505.97439325988,,71072.55063900778,70092.01034153784,980.5402974699391,485.031300967121,495.5089965028181,68.50266616392537,69505.97439325988,74931.3020629162,64080.64672360355,10850.655339312652,1.0973157553410369,1.0,1.0,42167722706.11175,1.5791793299238532,-48.17566930297892,3.6912690784811666,3.0925511695033645,35962370141.94701,0.4162079292959975,0.09324763009977022,,,0.013989330491336327,0,0,1,0,1,75620.88606963192,128492534668.23853,9.065294530360246,69335.42553133758,40025021601.49395,2.274749501380202,67793.29782704762,46183110993.79166,-1.4682513880453385,69299.16036699413,14709379754.965973,-0.3003430245958727,70264.99735573279,45907074188.57015,-2.871922949984995,71508.07149479969,3962.7268761218074,63790099771.546715,71173.61725535431,2875.8853163067038,54341597138.12239,69505.97439325988,2712.6638348281613,42167722706.11175,76550.0213845611,1
2024-11-09 00:00:00,1731110400000,76550.0213845611,76550.0213845611,76550.0213845611,76550.0213845611,562.7796013544285,0.7406238049277425,50687468387.720375,-15902927699.732025,1514048743889.1255,11427934961.427246,3.5678161347489934,36009359380.44974,69914.0318980053,,71928.37919423541,70652.17570229205,1276.2034919433645,643.8657989299722,632.3376930133923,74.98586448453847,69914.0318980053,76152.33154256767,63675.732253442926,12476.599289124744,1.0318748589080742,1.0,1.0,43996551653.725136,1.1520782080072116,-23.88171363156767,3.5678161347489934,2.953124461856003,36009359380.44974,0.7605335220655318,0.09491641815532503,,,0.018063187428521976,0,1,1,0,1,75987.24178320667,66590396087.4524,0.4844636615834119,75620.88606963192,128492534668.23853,9.065294530360246,69335.42553133758,40025021601.49395,2.274749501380202,68803.50626277467,37659435506.75704,-0.715238253385142,69507.92256395647,54863092261.31101,-1.0774565150034165,73057.37451915696,4150.834357967269,66395706347.739395,71550.50808565228,3322.275972256972,52861565776.397415,69914.0318980053,3119.1498222811856,43996551653.725136,76630.22631415377,1
2024-11-10 00:00:00,1731196800000,76630.22631415377,76630.22631415377,76630.22631415377,76630.22631415377,80.20492959266994,0.10477453584205598,31430906055.796104,-19256562331.92427,1519470275068.1016,5421531178.976074,3.5380387443658874,33355124001.208027,70297.40175469013,,72661.26204928805,71164.22411463805,1497.0379346499976,815.0175003512753,682.0204342987223,74.5359723652774,70297.40175469013,77196.9188781178,63397.88463126246,13799.034246855335,0.9589324474578235,1.0,1.0,44705403784.875595,0.703067266924666,-37.990775519949615,3.538038744365888,2.9622423097346413,33355124001.20803,0.35808168005542207,0.09008618243904198,,,0.021036383847007567,0,1,0,0,1,76550.0213845611,50687468387.720375,0.7406238049277425,75987.24178320667,66590396087.4524,0.4844636615834119,75620.88606963192,128492534668.23853,9.065294530360246,67793.29782704762,46183110993.79166,-1.4682513880453385,69299.16036699413,14709379754.965973,-0.3003430245958727,74824.76021657822,3096.5387524009698,63445265360.140274,71979.26854593967,3691.9641969572967,51654841950.609726,70297.40175469013,3449.7585617138348,44705403784.875595,80466.71654833542,1
2024-11-11 00:00:00,1731283200000,80466.71654833542,80466.71654833542,80466.71654833542,80466.71654833542,3836.4902341816487,5.006497329726711,93473126207.67863,62042220151.88253,1590846468754.067,71376193685.96533,3.601848233044873,34529218132.75346,70950.99469423911,,73875.44924719904,71951.90487671852,1923.544370480522,1037.2602243115587,886.2841461689634,77.83566854542704,70950.99469423911,79062.87520373316,62839.11418474506,16223.761018988094,1.0865299570771056,1.0,1.0,47354785290.662025,1.9738897691953166,197.39240110274028,3.6018482330448736,3.1505088060312403,34529218132.75346,4.697439289015781,0.1341168209847372,,,0.02673375185516358,0,1,1,0,1,76630.22631415377,31430906055.796104,0.10477453584205598,76550.0213845611,50687468387.720375,0.7406238049277425,75987.24178320667,66590396087.4524,0.4844636615834119,69335.42553133758,40025021601.49395,2.274749501380202,68803.50626277467,37659435506.75704,-0.715238253385142,77051.01841997777,1953.9675664103568,74134886281.37721,72999.44046519994,4489.07237529657,56411447152.52057,70950.99469423911,4055.940254747024,47354785290.662025,88637.42000322911,1
2024-11-12 00:00:00,1731369600000,88637.42000322911,88637.42000322911,88637.42000322911,88637.42000322911,8170.703454893694,10.154140501042619,133959805308.72511,40486679101.04648,1756619702929.0437,165773234174.9768,4.196653196110965,41647508215.565605,72015.31329764432,,76167.84578858013,73349.91784486953,2817.9279437106015,1394.083965685765,1423.8439780248366,82.66177941849925,72015.31329764432,83157.99479861553,60872.63179667309,22285.363001942438,1.2458755194670144,1.0,1.0,52482856057.729225,2.552448844654609,43.313710307594874,4.196653196110965,3.940721233929742,41647508215.565605,10.420442037050147,0.2308135026349809,,,0.03841760190748045,0,1,1,0,1,80466.71654833542,93473126207.67863,5.006497329726711,76630.22631415377,31430906055.796104,0.10477453584205598,76550.0213845611,50687468387.720375,0.7406238049277425,75620.88606963192,128492534668.23853,9.065294530360246,67793.29782704762,46183110993.79166,-1.4682513880453385,79654.3252066972,5328.82137489851,75228340409.47452,74912.3902091272,6473.260183804501,64321118457.26198,72015.31329764432,5571.34075048561,52482856057.729225,88264.59974582895,0
2024-11-13 00:00:00,1731456000000,88264.59974582895,88264.59974582895,88264.59974582895,88264.59974582895,-372.8202574001625,-0.42061271344154827,152356811694.44943,18397006385.72432,1741113172482.1245,-15506530446.91919,4.491999611988066,46069375090.55253,73094.3448816646,,78043.64933379788,74587.54001383751,3456.109319960364,1807.1281915221327,1648.981128438231,79.54327387516705,73094.3448816646,86088.9737502733,60099.7160130559,25989.257737217406,1.083712509897506,1.0,1.0,58466850718.048744,2.605866569232141,13.733228667603981,4.491999611988066,3.916193579714109,46069375090.55253,-0.882748293273905,0.20754348217668683,,,0.046336282431612474,0,1,1,0,1,88637.42000322911,133959805308.72511,10.154140501042619,80466.71654833542,93473126207.67863,5.006497329726711,76630.22631415377,31430906055.796104,0.10477453584205598,75987.24178320667,66590396087.4524,0.4844636615834119,69335.42553133758,40025021601.49395,2.274749501380202,82109.79679922167,6002.665492891673,92381623530.87393,76808.93414701067,7363.062752182586,78085861651.21033,73094.3448816646,6497.3144343043505,58466850718.048744,90488.10007497849,1
2024-11-14 00:00:00,1731542400000,90488.10007497849,90488.10007497849,90488.10007497849,90488.10007497849,2223.5003291495377,2.5191303597959402,136046309843.60645,-16310501850.842987,1790737763695.3328,49624591213.20825,3.788672016535024,47093006083.89586,74208.04728283483,,79971.01665354581,75895.32329129244,4075.693362253369,2261.40359137472,1814.289770878649,82.4144866810942,74208.04728283483,89118.34470057677,59297.74986509288,29820.594835483884,1.0459332009290383,1.0,1.0,63474535881.727295,2.143321064955919,-10.705462833886015,3.7886720165350245,3.8787058354683386,47093006083.89586,2.8501645957030863,0.2193839265180264,,,0.05370150867676693,0,1,1,0,1,88264.59974582895,152356811694.44943,-0.42061271344154827,88637.42000322911,133959805308.72511,10.154140501042619,80466.71654833542,93473126207.67863,5.006497329726711,76550.0213845611,50687468387.720375,0.7406238049277425,75620.88606963192,128492534668.23853,9.065294530360246,84897.41253730514,6011.6309700706515,109453391822.05115,78977.39352823107,7915.826494563852,87924549084.89526,74208.04728283483,7455.148708870972,63474535881.727295,87407.51273710128,0
